speciesId,formKey,nameZh,alternate,normalStatus,shinyStatus,normalUrls,shinyUrls
479,rotom,洛托姆,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/rotom.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/rotom-s.gif
480,uxie,由克希,False,no_mapped_index_entry,no_mapped_index_entry,,
481,mesprit,艾姆利多,False,no_mapped_index_entry,no_mapped_index_entry,,
482,azelf,亚克诺姆,False,no_mapped_index_entry,no_mapped_index_entry,,
483,dialga,帝牙卢卡,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/dialga.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/dialga-s.gif
484,palkia,帕路奇亚,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/palkia.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/palkia-s.gif
485,heatran,席多蓝恩,False,no_mapped_index_entry,no_mapped_index_entry,,
486,regigigas,雷吉奇卡斯,False,no_mapped_index_entry,no_mapped_index_entry,,
487,giratina-altered,骑拉帝纳,False,no_mapped_index_entry,no_mapped_index_entry,,
488,cresselia,克雷色利亚,False,no_mapped_index_entry,no_mapped_index_entry,,
489,phione,霏欧纳,False,no_mapped_index_entry,no_mapped_index_entry,,
490,manaphy,玛纳霏,False,no_mapped_index_entry,no_mapped_index_entry,,
491,darkrai,达克莱伊,False,no_mapped_index_entry,no_mapped_index_entry,,
492,shaymin-land,谢米,False,no_mapped_index_entry,no_mapped_index_entry,,
493,arceus-normal,阿尔宙斯,False,no_mapped_index_entry,no_mapped_index_entry,,
494,victini,比克提尼,False,no_mapped_index_entry,no_mapped_index_entry,,
495,snivy,藤藤蛇,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/snivy.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/snivy-s.gif
496,servine,青藤蛇,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/servine.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/servine-s.gif
497,serperior,君主蛇,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/serperior.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/serperior-s.gif
498,tepig,暖暖猪,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/tepig.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/tepig-s.gif
499,pignite,炒炒猪,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/pignite.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/pignite-s.gif
500,emboar,炎武王,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/emboar.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/emboar-s.gif
501,oshawott,水水獭,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/oshawott.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/oshawott-s.gif
502,dewott,双刃丸,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/dewott.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/dewott-s.gif
503,samurott,大剑鬼,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/samurott.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/samurott-s.gif
504,patrat,探探鼠,False,no_mapped_index_entry,no_mapped_index_entry,,
505,watchog,步哨鼠,False,no_mapped_index_entry,no_mapped_index_entry,,
506,lillipup,小约克,False,no_mapped_index_entry,no_mapped_index_entry,,
507,herdier,哈约克,False,no_mapped_index_entry,no_mapped_index_entry,,
508,stoutland,长毛狗,False,no_mapped_index_entry,no_mapped_index_entry,,
509,purrloin,扒手猫,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/purrloin.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/purrloin-s.gif
510,liepard,酷豹,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/liepard.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/liepard-s.gif
511,pansage,花椰猴,False,no_mapped_index_entry,no_mapped_index_entry,,
512,simisage,花椰猿,False,no_mapped_index_entry,no_mapped_index_entry,,
513,pansear,爆香猴,False,no_mapped_index_entry,no_mapped_index_entry,,
514,simisear,爆香猿,False,no_mapped_index_entry,no_mapped_index_entry,,
515,panpour,冷水猴,False,no_mapped_index_entry,no_mapped_index_entry,,
516,simipour,冷水猿,False,no_mapped_index_entry,no_mapped_index_entry,,
517,munna,食梦梦,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/munna.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/munna-s.gif
518,musharna,梦梦蚀,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/musharna.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/musharna-s.gif
519,pidove,豆豆鸽,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/pidove.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/pidove-s.gif
520,tranquill,咕咕鸽,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/tranquill.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/tranquill-s.gif
521,unfezant,高傲雉鸡,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/unfezant.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/unfezant-s.gif
522,blitzle,斑斑马,False,no_mapped_index_entry,no_mapped_index_entry,,
523,zebstrika,雷电斑马,False,no_mapped_index_entry,no_mapped_index_entry,,
524,roggenrola,石丸子,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/roggenrola.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/roggenrola-s.gif
525,boldore,地幔岩,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/boldore.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/boldore-s.gif
526,gigalith,庞岩怪,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gigalith.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gigalith-s.gif
527,woobat,滚滚蝙蝠,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/woobat.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/woobat-s.gif
528,swoobat,心蝙蝠,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/swoobat.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/swoobat-s.gif
529,drilbur,螺钉地鼠,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/drilbur.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/drilbur-s.gif
530,excadrill,龙头地鼠,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/excadrill.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/excadrill-s.gif
531,audino,差不多娃娃,False,no_mapped_index_entry,no_mapped_index_entry,,
532,timburr,搬运小匠,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/timburr.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/timburr-s.gif
533,gurdurr,铁骨土人,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gurdurr.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gurdurr-s.gif
534,conkeldurr,修建老匠,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/conkeldurr.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/conkeldurr-s.gif
535,tympole,圆蝌蚪,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/tympole.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/tympole-s.gif
536,palpitoad,蓝蟾蜍,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/palpitoad.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/palpitoad-s.gif
537,seismitoad,蟾蜍王,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/seismitoad.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/seismitoad-s.gif
538,throh,投摔鬼,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/throh.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/throh-s.gif
539,sawk,打击鬼,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sawk.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sawk-s.gif
540,sewaddle,虫宝包,False,no_mapped_index_entry,no_mapped_index_entry,,
541,swadloon,宝包茧,False,no_mapped_index_entry,no_mapped_index_entry,,
542,leavanny,保姆虫,False,no_mapped_index_entry,no_mapped_index_entry,,
543,venipede,百足蜈蚣,False,no_mapped_index_entry,no_mapped_index_entry,,
544,whirlipede,车轮球,False,no_mapped_index_entry,no_mapped_index_entry,,
545,scolipede,蜈蚣王,False,no_mapped_index_entry,no_mapped_index_entry,,
546,cottonee,木棉球,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cottonee.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cottonee-s.gif
547,whimsicott,风妖精,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/whimsicott.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/whimsicott-s.gif
548,petilil,百合根娃娃,False,no_mapped_index_entry,no_mapped_index_entry,,
549,lilligant,裙儿小姐,False,no_mapped_index_entry,no_mapped_index_entry,,
550,basculin-red-striped,野蛮鲈鱼,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/basculin.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/basculin-s.gif
551,sandile,黑眼鳄,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sandile.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sandile-s.gif
552,krokorok,混混鳄,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/krokorok.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/krokorok-s.gif
553,krookodile,流氓鳄,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/krookodile.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/krookodile-s.gif
554,darumaka,火红不倒翁,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/darumaka.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/darumaka-s.gif
555,darmanitan-standard,达摩狒狒,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/darmanitan.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/darmanitan-s.gif
556,maractus,沙铃仙人掌,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/maractus.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/maractus-s.gif
557,dwebble,石居蟹,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dwebble.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dwebble-s.gif
558,crustle,岩殿居蟹,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/crustle.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/crustle-s.gif
559,scraggy,滑滑小子,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/scraggy.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/scraggy-s.gif
560,scrafty,头巾混混,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/scrafty.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/scrafty-s.gif
561,sigilyph,象征鸟,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sigilyph.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sigilyph-s.gif
562,yamask,哭哭面具,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/yamask.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/yamask-s.gif
563,cofagrigus,迭失棺,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cofagrigus.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cofagrigus-s.gif
564,tirtouga,原盖海龟,False,no_mapped_index_entry,no_mapped_index_entry,,
565,carracosta,肋骨海龟,False,no_mapped_index_entry,no_mapped_index_entry,,
566,archen,始祖小鸟,False,no_mapped_index_entry,no_mapped_index_entry,,
567,archeops,始祖大鸟,False,no_mapped_index_entry,no_mapped_index_entry,,
568,trubbish,破破袋,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/trubbish.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/trubbish-s.gif
569,garbodor,灰尘山,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/garbodor.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/garbodor-s.gif
570,zorua,索罗亚,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zorua.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zorua-s.gif
571,zoroark,索罗亚克,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zoroark.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zoroark-s.gif
572,minccino,泡沫栗鼠,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/minccino.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/minccino-s.gif
573,cinccino,奇诺栗鼠,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cinccino.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cinccino-s.gif
574,gothita,哥德宝宝,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gothita.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gothita-s.gif
575,gothorita,哥德小童,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gothorita.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gothorita-s.gif
576,gothitelle,哥德小姐,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gothitelle.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gothitelle-s.gif
577,solosis,单卵细胞球,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/solosis.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/solosis-s.gif
578,duosion,双卵细胞球,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/duosion.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/duosion-s.gif
579,reuniclus,人造细胞卵,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/reuniclus.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/reuniclus-s.gif
580,ducklett,鸭宝宝,False,no_mapped_index_entry,no_mapped_index_entry,,
581,swanna,舞天鹅,False,no_mapped_index_entry,no_mapped_index_entry,,
582,vanillite,迷你冰,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/vanillite.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/vanillite-s.gif
583,vanillish,多多冰,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/vanillish.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/vanillish-s.gif
584,vanilluxe,双倍多多冰,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/vanilluxe.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/vanilluxe-s.gif
585,deerling-spring,四季鹿,False,no_mapped_index_entry,no_mapped_index_entry,,
586,sawsbuck-spring,萌芽鹿,False,no_mapped_index_entry,no_mapped_index_entry,,
587,emolga,电飞鼠,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/emolga.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/emolga-s.gif
588,karrablast,盖盖虫,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/karrablast.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/karrablast-s.gif
589,escavalier,骑士蜗牛,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/escavalier.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/escavalier-s.gif
590,foongus,哎呀球菇,False,no_mapped_index_entry,no_mapped_index_entry,,
591,amoonguss,败露球菇,False,no_mapped_index_entry,no_mapped_index_entry,,
592,frillish-male,轻飘飘,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/frillish.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/frillish-s.gif
593,jellicent-male,胖嘟嘟,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/jellicent.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/jellicent-s.gif
594,alomomola,保姆曼波,False,no_mapped_index_entry,no_mapped_index_entry,,
595,joltik,电电虫,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/joltik.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/joltik-s.gif
596,galvantula,电蜘蛛,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/galvantula.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/galvantula-s.gif
597,ferroseed,种子铁球,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/ferroseed.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/ferroseed-s.gif
598,ferrothorn,坚果哑铃,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/ferrothorn.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/ferrothorn-s.gif
599,klink,齿轮儿,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/klink.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/klink-s.gif
600,klang,齿轮组,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/klang.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/klang-s.gif
601,klinklang,齿轮怪,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/klinklang.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/klinklang-s.gif
602,tynamo,麻麻小鱼,False,no_mapped_index_entry,no_mapped_index_entry,,
603,eelektrik,麻麻鳗,False,no_mapped_index_entry,no_mapped_index_entry,,
604,eelektross,麻麻鳗鱼王,False,no_mapped_index_entry,no_mapped_index_entry,,
605,elgyem,小灰怪,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/elgyem.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/elgyem-s.gif
606,beheeyem,大宇怪,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/beheeyem.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/beheeyem-s.gif
607,litwick,烛光灵,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/litwick.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/litwick-s.gif
608,lampent,灯火幽灵,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/lampent.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/lampent-s.gif
609,chandelure,水晶灯火灵,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/chandelure.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/chandelure-s.gif
610,axew,牙牙,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/axew.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/axew-s.gif
611,fraxure,斧牙龙,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/fraxure.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/fraxure-s.gif
612,haxorus,双斧战龙,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/haxorus.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/haxorus-s.gif
613,cubchoo,喷嚏熊,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cubchoo.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cubchoo-s.gif
614,beartic,冻原熊,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/beartic.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/beartic-s.gif
615,cryogonal,几何雪花,False,no_mapped_index_entry,no_mapped_index_entry,,
616,shelmet,小嘴蜗,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/shelmet.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/shelmet-s.gif
617,accelgor,敏捷虫,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/accelgor.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/accelgor-s.gif
618,stunfisk,泥巴鱼,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/stunfisk.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/stunfisk-s.gif
619,mienfoo,功夫鼬,False,no_mapped_index_entry,no_mapped_index_entry,,
620,mienshao,师父鼬,False,no_mapped_index_entry,no_mapped_index_entry,,
621,druddigon,赤面龙,False,no_mapped_index_entry,no_mapped_index_entry,,
622,golett,泥偶小人,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/golett.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/golett-s.gif
623,golurk,泥偶巨人,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/golurk.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/golurk-s.gif
624,pawniard,驹刀小兵,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/pawniard.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/pawniard-s.gif
625,bisharp,劈斩司令,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/bisharp.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/bisharp-s.gif
626,bouffalant,爆炸头水牛,False,no_mapped_index_entry,no_mapped_index_entry,,
627,rufflet,毛头小鹰,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/rufflet.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/rufflet-s.gif
628,braviary,勇士雄鹰,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/braviary.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/braviary-s.gif
629,vullaby,秃鹰丫头,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/vullaby.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/vullaby-s.gif
630,mandibuzz,秃鹰娜,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/mandibuzz.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/mandibuzz-s.gif
631,heatmor,熔蚁兽,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/heatmor.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/heatmor-s.gif
